order_id,sale_date,sku,product_name,category,customer_name,region,quantity,unit_price,revenue,cost,sales_rep
ORD-3726425,2023-12-01,SKU-020,Food & Beverage Item SKU-020,Food & Beverage,"West, Henderson and Ramirez",West,43,64.93,2791.99,1636.04,Danny Nelson
ORD-5235808,2023-10-03,SKU-011,Office Supplies Item SKU-011,Office Supplies,"Edwards, Baker and Anderson",North,43,47.28,2033.04,798.11,Steven Cook
ORD-4956432,08-Aug-2023,SKU-003,Clothing Item SKU-003,CLOTHING,"Dyer, Potter and Mack",West,29,239.39,6942.31,2928.38,Victoria Gomez
ORD-1814637,2023-11-01,SKU-013,Electronics Item SKU-013,Electronics,Ramirez-Bean,East,41,164.32,6737.12,3617.52,Christina White
ORD-1774125,2023-09-10,SKU-007,Electronics Item SKU-007,Electronics,Powell LLC,West,3,827.36,2482.08,1220.99,Jessica Stanley
ORD-9995261,2023-07-18,SKU-038,Office Supplies Item SKU-038,Office Supplies,"Jackson, Miller and Robertson",South,24,147.08,3529.92,1461.13,Sheri Buchanan
ORD-8791898,2023-05-06,SKU-006,Furniture Item SKU-006,Furniture,"Harvey, Davis and Crane",East,7,781.54,5470.78,3069.89,Dr. Kimberly Taylor
ORD-7927055,2023-11-28,SKU-015,Furniture Item SKU-015,Furniture,"Parker, Ortiz and Powell",South,6,758.65,4551.9,2021.62,Danielle Robinson
ORD-3344288,2023-06-06,SKU-034,Furniture Item SKU-034,Furniture,"Hensley, Powell and David",South,45,635.3,28588.5,14230.24,Pamela Jenkins
ORD-2100417,05/02/2023,SKU-006,Furniture Item SKU-006,Furniture,"Sanchez, Wheeler and Harvey",South,21,660.34,13867.14,7133.74,James Rice
ORD-8014220,30/06/2023,SKU-032,Clothing Item SKU-032,Clothing,Morton-Chase,Central,19,176.11,,1573.07,Barbara Johns
ORD-3322319,27/04/2023,SKU-098,Office Supplies Item SKU-098,Office Supplies,"Harris, Collins and Carney",South,66,54.43,3592.38,3541.47,Dennis Moore
ORD-1297965,03/24/2023,SKU-016,Furniture Item SKU-016,Furniture,"Adams, Christian and Rivas",Central,36,169.33,6095.88,3243.62,William Ramirez MD
ORD-6249960,01/21/2023,SKU-020,Food & Beverage Item SKU-020,FOOD & BEVERAGE,Wells Inc,Central,10,19.56,195.6,131.31,Justin Walker
ORD-1439533,2023-01-14,SKU-026,Food & Beverage Item SKU-026,Food & Beverage,Johnston-Odonnell,South,18,49.35,,598.54,Lisa Adams
ORD-8004579,07/05/2023,SKU-098,Office Supplies Item SKU-098,office supplies,Chambers and Sons,Central,81,45.84,3713.04,3541.93,Ronald Ramos
ORD-9432458,15/06/2023,SKU-005,Furniture Item SKU-005,Furniture,Hickman Ltd,North,28,691.59,19364.52,9365.74,Caleb Horn
ORD-7391063,07/21/2023,SKU-011,Office Supplies Item SKU-011,Office Supplies,Spence PLC,North,19,40.1,761.9,276.91,Riley Anderson
ORD-1084021,20-May-2023,SKU-098,Office Supplies Item SKU-098,Office Supplies,Scott Ltd,East,64,20.75,1328.0,1263.91,Scott Harrell
ORD-6189683,2023-01-06,SKU-012,Electronics Item SKU-012,Electronics,Gonzalez Group,North,26,1039.95,27038.7,16825.26,Abigail Williams
ORD-9766939,01-May-2023,SKU-035,Clothing Item SKU-035,Clothing,Morton-Chase,West,10,222.26,2222.6,1020.42,Daniel Williams
ORD-7419930,29/03/2023,SKU-010,Food & Beverage Item SKU-010,Food & Beverage,House-Glover,North,23,49.17,1130.91,787.38,Tammy Cooper
ORD-9831414,2023-03-16,SKU-021,Furniture Item SKU-021,FURNITURE,Wilkerson-Day,East,31,192.83,5977.73,2734.07,Michael Romero
ORD-1359942,03/16/2023,SKU-013,Electronics Item SKU-013,Electronics,Sanders-Espinoza,South,22,1126.0,24772.0,15681.95,Sarah Mooney
ORD-5722802,04/25/2023,SKU-021,Furniture Item SKU-021,Furniture,Walker Ltd,Central,27,835.98,22571.46,11271.64,Anthony Hahn
ORD-3998312,10/27/2023,SKU-012,Electronics Item SKU-012,Electronics,Rasmussen LLC,East,3,332.52,,562.05,Peter Mahoney
ORD-6142532,07/10/2023,SKU-005,Furniture Item SKU-005,Furniture,Johnson-Rogers,South,30,422.96,12688.8,5871.21,Jennifer Rush
ORD-9594324,03/10/2023,SKU-016,Furniture Item SKU-016,Furniture,"Yates, Ramsey and Pittman",South,23,566.33,13025.59,5414.63,Keith Forbes
ORD-1888165,30-Nov-2023,SKU-013,Electronics Item SKU-013,Electronics,Russell Group,Central,17,602.8,10247.6,6519.79,Rachel Green
ORD-4136589,17/12/2023,SKU-026,Food & Beverage Item SKU-026,Food & Beverage,Powell LLC,North,35,67.41,2359.35,1218.0,Tyler Pruitt
ORD-8208441,01/12/2023,SKU-009,Electronics Item SKU-009,Electronics,Torres-Pope,Central,27,102.08,2756.16,1640.95,Joanne Stevenson
ORD-5967836,26-Jan-2023,SKU-016,Furniture Item SKU-016,Furniture,"Brown, Valdez and Lucas",Central,43,262.28,11278.04,5377.12,Robert Whitaker
ORD-3982803,2023-04-21,SKU-021,Furniture Item SKU-021,Furniture,Johnson-Rogers,North,11,502.45,5526.95,3241.71,Donald Williams
ORD-3189038,27-Mar-2023,SKU-014,Electronics Item SKU-014,Electronics,Ross LLC,South,45,1088.17,48967.65,30349.92,Katherine Norton
ORD-3967512,20/03/2023,SKU-028,Electronics Item SKU-028,ELECTRONICS,Moore-Bass,North,2,1161.9,2323.8,1129.98,William Davis
ORD-8662929,2023-03-12,SKU-037,Electronics Item SKU-037,Electronics,Suarez LLC,West,48,1033.25,49596.0,28857.76,Curtis Elliott
ORD-3736881,07/01/2023,SKU-020,Food & Beverage Item SKU-020,Food & Beverage,Blair PLC,East,17,20.12,342.04,223.29,Philip Chambers
ORD-2634576,13/03/2023,SKU-034,Furniture Item SKU-034,Furniture,Gomez-Jenkins,West,15,814.07,12211.05,6918.54,Meagan West
ORD-3111810,2023-08-14,SKU-036,Electronics Item SKU-036,Electronics,Chandler-Edwards,West,50,395.66,19783.0,12624.57,Rebecca Robinson
ORD-7972774,2023-11-15,SKU-024,Furniture Item SKU-024,furniture,White-Estes,East,19,105.55,2005.45,949.9,Donna Shaffer
ORD-7268704,07-May-2023,SKU-038,Office Supplies Item SKU-038,Office Supplies,White-Green,North,9,115.63,1040.67,499.84,Stephen Kim
ORD-6915978,26/11/2023,SKU-023,Office Supplies Item SKU-023,office supplies,"Romero, Gonzalez and Brooks",East,21,147.34,3094.14,1090.65,Nicole Rivera
ORD-3699181,22-Mar-2023,SKU-011,Office Supplies Item SKU-011,Office Supplies,Williams and Sons,East,8,94.43,755.44,346.47,Kenneth Cruz
ORD-3862726,26-Oct-2023,SKU-007,Electronics Item SKU-007,Electronics,Torres-Pope,East,25,483.96,12099.0,6158.56,Barbara Thomas
ORD-8084267,2023-12-16,SKU-035,Clothing Item SKU-035,Clothing,"Washington, Ryan and Cummings",West,26,156.79,4076.54,1745.33,Brandon Rich
ORD-3211698,2023-11-01,SKU-013,Electronics Item SKU-013,Electronics,Williams and Sons,Central,7,1162.72,8139.04,4035.04,Thomas Rogers
ORD-3049847,04/19/2023,SKU-007,Electronics Item SKU-007,Electronics,Chandler-Edwards,North,1,885.93,885.93,462.49,Daniel Thomas
ORD-8216069,02-Oct-2023,SKU-038,Office Supplies Item SKU-038,Office Supplies,Morton-Chase,South,35,133.5,4672.5,1646.49,Vincent Rosales
ORD-1173214,08/12/2023,SKU-032,Clothing Item SKU-032,Clothing,Cortez LLC,East,47,121.24,5698.28,2270.35,Lisa Gray
ORD-6958367,2023-03-24,SKU-021,Furniture Item SKU-021,FURNITURE,"Dyer, Potter and Mack",Central,40,442.38,17695.2,10067.17,Matthew Roy
ORD-8895137,2023-03-02,SKU-001,Electronics Item SKU-001,Electronics,Jones Inc,South,16,908.91,14542.56,8738.13,Adam Rodriguez
ORD-6362716,08/12/2023,SKU-007,Electronics Item SKU-007,electronics,"Woods, Calhoun and Schmidt",South,29,1017.51,29507.79,16332.12,Jeremy Murray
ORD-7165694,2023-01-24,SKU-027,Clothing Item SKU-027,Clothing,Robinson-Brock,Central,21,142.43,2991.03,1222.35,Michelle Garner
ORD-5166503,24/03/2023,SKU-012,Electronics Item SKU-012,ELECTRONICS,"Rodriguez, Brennan and Garrison",North,39,113.75,4436.25,2215.01,Debra Mays
ORD-4502324,02/07/2023,SKU-007,Electronics Item SKU-007,Electronics,Dickson-Brady,East,-44,1086.0,47784.0,28502.72,Lisa Chung
ORD-9769129,2023-03-21,SKU-037,Electronics Item SKU-037,Electronics,Bryant Group,Central,38,459.61,17465.18,10942.94,Christina Mason
ORD-2246646,2023-01-22,SKU-014,Electronics Item SKU-014,Electronics,"Mitchell, Nelson and Flores",South,5,311.0,1555.0,821.27,Erik Russo
ORD-6376568,04/02/2023,SKU-020,Food & Beverage Item SKU-020,food & beverage,Medina-Navarro,Central,49,22.65,1109.85,563.03,Kimberly Bolton
ORD-9920446,12/03/2023,SKU-004,Furniture Item SKU-004,Furniture,"Arroyo, Miller and Tucker",Central,-30,461.02,13830.6,6375.99,Andrew Barajas
ORD-4985095,2023-06-20,SKU-007,Electronics Item SKU-007,ELECTRONICS,"Adams, Christian and Rivas",Central,22,203.42,4475.24,2329.18,Lisa Goodwin
ORD-4616856,08-Sep-2023,SKU-008,Food & Beverage Item SKU-008,Food & Beverage,"Snyder, Campos and Callahan",South,11,8.12,89.32,54.25,Patrick Smith
ORD-8516545,08/12/2023,SKU-031,Clothing Item SKU-031,Clothing,"Higgins, Strickland and Martin",North,8,191.16,1529.28,502.49,Stephen Ramirez
ORD-2570584,18/06/2023,SKU-029,Furniture Item SKU-029,FURNITURE,Jones Inc,Central,29,410.21,11896.09,5267.75,Lisa Lowe
ORD-7881198,17/09/2023,SKU-003,Clothing Item SKU-003,Clothing,"Watts, Robinson and Nguyen",North,-11,85.17,936.87,462.12,Kyle Smith
ORD-5513477,09/24/2023,SKU-037,Electronics Item SKU-037,Electronics,,North,2,586.14,1172.28,701.96,Rebekah Montoya
ORD-8991958,31/10/2023,SKU-007,Electronics Item SKU-007,Electronics,Walker-Jones,South,3,770.05,2310.15,1493.07,Randall Ramos
ORD-5402585,11/19/2023,SKU-016,Furniture Item SKU-016,FURNITURE,Jones Inc,Central,16,717.95,11487.2,4718.28,Kevin Moore
ORD-7307007,04/25/2023,SKU-023,Office Supplies Item SKU-023,OFFICE SUPPLIES,"Snyder, Campos and Callahan",South,18,46.59,838.62,447.68,Heidi Cherry
ORD-2203787,24-Jul-2023,SKU-023,Office Supplies Item SKU-023,Office Supplies,Anderson-Bailey,East,1,77.3,77.3,38.16,Kevin Perry
ORD-3310344,06/19/2023,SKU-005,Furniture Item SKU-005,Furniture,Riggs PLC,West,25,728.33,18208.25,9025.49,Willie Rodriguez
ORD-4850836,10/11/2023,SKU-023,Office Supplies Item SKU-023,Office Supplies,Manning Group,South,16,87.19,1395.04,559.78,Vicki Farmer
ORD-1159111,10/18/2023,SKU-029,Furniture Item SKU-029,Furniture,Sandoval-Cunningham,Central,14,226.68,3173.52,1854.0,Jennifer Gomez
ORD-8085252,03/10/2023,SKU-028,Electronics Item SKU-028,Electronics,,South,48,1003.06,48146.88,30126.82,Karen Perez
ORD-6687145,06/28/2023,SKU-020,Food & Beverage Item SKU-020,Food & Beverage,Novak PLC,North,11,55.59,611.49,377.91,Dr. Virginia Cunningham
ORD-4431099,02/07/2023,SKU-029,Furniture Item SKU-029,Furniture,Gray-Mayo,West,35,530.87,,8628.56,Robert Taylor
ORD-1198317,06/14/2023,SKU-026,Food & Beverage Item SKU-026,Food & Beverage,Johnson-Doyle,West,29,18.99,550.71,330.43,Charles Ortega
ORD-9459031,09/05/2023,SKU-019,Electronics Item SKU-019,Electronics,"Robinson, Jones and Welch",West,49,434.44,21287.56,,Jonathan Moreno
ORD-8279185,02/10/2023,SKU-031,Clothing Item SKU-031,CLOTHING,Garcia LLC,North,14,58.24,815.36,267.0,Kevin Harper
ORD-7797848,01/20/2023,SKU-009,Electronics Item SKU-009,Electronics,"Johnston, Sanchez and Kennedy",East,29,478.12,13865.48,8301.42,Bryce Gutierrez
ORD-7403346,2023-05-19,SKU-023,Office Supplies Item SKU-023,Office Supplies,Hernandez Inc,East,19,25.53,485.07,238.11,Jennifer Pitts
ORD-2077331,01/14/2023,SKU-014,Electronics Item SKU-014,Electronics,,West,33,331.16,10928.28,7044.8,Patricia Fox
ORD-4576485,09/10/2023,SKU-020,Food & Beverage Item SKU-020,Food & Beverage,"Schmidt, Hansen and Stewart",East,2,46.06,92.12,54.6,Jessica Garcia
ORD-1008699,2023-03-28,SKU-029,Furniture Item SKU-029,FURNITURE,"Tran, Jordan and Williams",East,20,686.33,13726.6,7187.54,John Clark
ORD-8513851,12/08/2023,SKU-008,Food & Beverage Item SKU-008,Food & Beverage,"Yates, Ramsey and Pittman",East,25,20.04,501.0,297.22,Todd Bates
ORD-9717785,27/01/2023,SKU-002,Electronics Item SKU-002,ELECTRONICS,Riggs PLC,West,9,495.19,,2341.76,Jennifer Cooper
ORD-6561900,08-Jan-2023,SKU-002,Electronics Item SKU-002,Electronics,Johnson-Carlson,South,30,179.47,,3203.33,Jamie Ross
ORD-7541956,10/20/2023,SKU-037,Electronics Item SKU-037,Electronics,Figueroa PLC,Central,34,747.71,25422.14,12544.94,Courtney Perez
ORD-2878919,20/07/2023,SKU-037,Electronics Item SKU-037,Electronics,"Hurst, Freeman and Nelson",South,35,97.91,3426.85,1969.26,Alexis James
ORD-8737204,2023-06-19,SKU-030,Office Supplies Item SKU-030,Office Supplies,"Nelson, Morton and Medina",South,30,98.82,2964.6,1509.62,Connor Stein
ORD-2336977,05/10/2023,SKU-012,Electronics Item SKU-012,Electronics,Hancock Inc,Central,15,462.35,6935.25,3265.64,Jonathan Melendez
ORD-7511684,22/11/2023,SKU-003,Clothing Item SKU-003,Clothing,Johnson-Rogers,West,10,59.49,594.9,,Kristen Harrington
ORD-7963896,15/02/2023,SKU-001,Electronics Item SKU-001,Electronics,Howell and Sons,East,8,347.12,2776.96,1637.97,Nicholas Pacheco
ORD-3736271,19-Dec-2023,SKU-009,Electronics Item SKU-009,Electronics,"Schmidt, Hansen and Stewart",Central,16,811.59,12985.44,8177.16,James Hopkins
ORD-5287055,08-Dec-2023,SKU-033,Furniture Item SKU-033,Furniture,"Ross, Robinson and Bright",South,25,811.81,20295.25,11335.38,Philip Smith
ORD-3059204,27/01/2023,SKU-036,Electronics Item SKU-036,Electronics,"Robinson, Jones and Welch",North,24,846.03,20304.72,9251.56,Michael Wilson
ORD-1449635,22-Jul-2023,SKU-015,Furniture Item SKU-015,Furniture,Gomez-Jenkins,East,24,216.85,5204.4,2739.9,Jennifer Moran
ORD-9470736,2023-10-25,SKU-037,Electronics Item SKU-037,ELECTRONICS,Marshall-Petersen,East,32,264.82,8474.24,4623.85,Whitney Ochoa
ORD-2518294,07/18/2023,SKU-026,Food & Beverage Item SKU-026,Food & Beverage,Ramirez Group,North,47,68.84,3235.48,2177.08,John Church
ORD-4784650,2023-12-26,SKU-037,Electronics Item SKU-037,Electronics,"Smith, Montoya and Evans",West,11,815.03,8965.33,5617.36,Benjamin Singleton
ORD-8865117,2023-10-12,SKU-020,Food & Beverage Item SKU-020,Food & Beverage,White-Estes,West,21,76.63,1609.23,822.64,Peter Woods
ORD-2276841,12/31/2023,SKU-015,Furniture Item SKU-015,Furniture,"Sanchez, Wheeler and Harvey",West,29,712.95,20675.55,10618.04,Denise Olsen
ORD-2404119,2023-11-13,SKU-098,Office Supplies Item SKU-098,OFFICE SUPPLIES,Short-Garcia,Central,59,16.54,975.86,922.9,John Carpenter
ORD-8663942,2023-08-31,SKU-014,Electronics Item SKU-014,Electronics,Sandoval-Cunningham,West,18,1161.08,20899.44,11882.69,Richard Baldwin
ORD-9612629,14/12/2023,SKU-026,Food & Beverage Item SKU-026,Food & Beverage,Newton and Sons,Central,39,15.32,,302.46,Jeffrey Potts
ORD-6254989,2023-01-04,SKU-015,Furniture Item SKU-015,Furniture,Donovan-Harris,East,29,149.05,4322.45,,Michael Crawford
ORD-8077565,07/31/2023,SKU-012,Electronics Item SKU-012,Electronics,"Parker, Ortiz and Powell",North,37,148.14,5481.18,3190.44,Zachary Nichols
ORD-5710310,19/10/2023,SKU-098,Office Supplies Item SKU-098,Office Supplies,Lewis-Murphy,North,91,23.68,2154.88,2064.17,Michael Obrien Jr.
ORD-8537488,20/12/2023,SKU-030,Office Supplies Item SKU-030,Office Supplies,Christensen PLC,West,22,86.74,1908.28,770.4,Dr. Carrie Lozano
ORD-3164079,17-Feb-2023,SKU-018,Food & Beverage Item SKU-018,food & beverage,White-Estes,North,2,77.81,155.62,90.07,Christian Jones
ORD-7925610,01-Sep-2023,SKU-009,Electronics Item SKU-009,Electronics,Reid-Poole,West,28,774.04,21673.12,10709.17,John Richards
ORD-7625083,05/12/2023,SKU-019,Electronics Item SKU-019,Electronics,Jackson-Lawson,North,1,958.91,958.91,482.01,Ernest Jenkins
ORD-3686631,03/26/2023,SKU-032,Clothing Item SKU-032,Clothing,"Smith, Montoya and Evans",South,26,237.8,6182.8,2990.26,Jeffery Murray
ORD-5796850,2023-09-07,SKU-004,Furniture Item SKU-004,Furniture,Ramirez Group,South,43,676.46,29087.78,13375.15,Jay Austin
ORD-7044611,11/15/2023,SKU-018,Food & Beverage Item SKU-018,Food & Beverage,"West, Henderson and Ramirez",North,27,12.81,345.87,214.9,Jason Pearson
ORD-7489772,02/06/2023,SKU-014,Electronics Item SKU-014,Electronics,"Hoffman, Baker and Richards",South,-49,612.72,30023.28,14190.96,Michael Allen
ORD-6949892,24/02/2023,SKU-001,Electronics Item SKU-001,ELECTRONICS,Walsh LLC,West,12,128.54,1542.48,977.36,Bruce Conway
ORD-6489988,2023-06-24,SKU-034,Furniture Item SKU-034,Furniture,Suarez LLC,North,16,415.26,6644.16,,Crystal Brewer
ORD-6877971,08/24/2023,SKU-025,Office Supplies Item SKU-025,Office Supplies,Ramirez Group,East,41,107.09,4390.69,1553.03,Madison Richardson
ORD-1917249,19/07/2023,SKU-098,Office Supplies Item SKU-098,Office Supplies,"Evans, Stewart and Walton",Central,62,40.68,2522.16,2413.78,Rachel Allen
ORD-2180243,2023-03-30,SKU-004,Furniture Item SKU-004,Furniture,"Martin, Rose and Obrien",North,35,291.19,10191.65,5714.8,Jordan Lane
ORD-2880198,10/04/2023,SKU-037,Electronics Item SKU-037,Electronics,Smith-Bell,South,33,411.9,13592.7,8528.39,Ruth Hernandez MD
ORD-4008803,05-Mar-2023,SKU-029,Furniture Item SKU-029,Furniture,"Mcclain, Miller and Henderson",South,14,113.86,1594.04,657.47,Bridget Cook
ORD-9347757,02/18/2023,SKU-029,Furniture Item SKU-029,Furniture,"Miller, Hernandez and Reyes",Central,32,313.08,10018.56,5919.8,David Dunn
ORD-7162932,08/12/2023,SKU-011,Office Supplies Item SKU-011,Office Supplies,"Shields, Cochran and Adams",South,42,7.16,300.72,142.71,Jeanne Wolfe
ORD-5362566,03/08/2023,SKU-025,Office Supplies Item SKU-025,Office Supplies,"Hernandez, Thompson and Boyd",South,45,86.11,3874.95,1388.37,Kimberly Baldwin
ORD-2813693,27/08/2023,SKU-001,Electronics Item SKU-001,Electronics,Burton Ltd,North,14,769.28,10769.92,5100.47,Mr. Donald Nguyen
ORD-2776056,2023-02-19,SKU-005,Furniture Item SKU-005,Furniture,Figueroa PLC,East,46,796.41,36634.86,19125.29,Cheryl Brown
ORD-6007066,2023-03-30,SKU-013,Electronics Item SKU-013,Electronics,"Hoffman, Baker and Richards",South,24,668.54,16044.96,7504.21,Charles Bennett
ORD-8921527,26-Jun-2023,SKU-029,Furniture Item SKU-029,Furniture,"Bentley, Byrd and Orr",South,22,317.51,6985.22,3126.03,Robert Fleming
ORD-5586302,31-Aug-2023,SKU-028,Electronics Item SKU-028,Electronics,Vargas Ltd,West,24,1009.21,24221.04,12122.99,Robert Alvarez
ORD-8747549,2023-10-05,SKU-099,Office Supplies Item SKU-099,Office Supplies,May-Ross,Central,45,66.04,2971.8,2879.1,Jasmine White
ORD-6591117,08-Mar-2023,SKU-032,Clothing Item SKU-032,Clothing,Rodriguez-Graham,South,48,215.06,10322.88,3717.68,Eric Mason
ORD-9812012,11/12/2023,SKU-033,Furniture Item SKU-033,Furniture,"Miller, Hernandez and Reyes",North,11,896.06,9856.66,5552.06,Mr. James Barnett
ORD-2352590,19-Sep-2023,SKU-098,Office Supplies Item SKU-098,Office Supplies,"Mcclain, Miller and Henderson",North,44,46.57,2049.08,2008.43,Jeffrey Dixon
ORD-2801733,12/05/2023,SKU-009,Electronics Item SKU-009,Electronics,Smith-Bell,Central,40,458.7,18348.0,10023.14,David Holden
ORD-7334303,2023-05-22,SKU-011,Office Supplies Item SKU-011,Office Supplies,Hernandez Inc,West,6,136.2,,,Jennifer Cisneros MD
ORD-3772557,25-Nov-2023,SKU-021,Furniture Item SKU-021,furniture,"Mcdaniel, Bentley and Mclaughlin",North,43,705.36,30330.48,13982.81,Karen Carlson
ORD-2149728,18/09/2023,SKU-010,Food & Beverage Item SKU-010,FOOD & BEVERAGE,"Lawson, Morris and Ramos",Central,6,6.56,39.36,20.09,Lisa Potter
ORD-4349302,06/27/2023,SKU-004,Furniture Item SKU-004,Furniture,Gibson Ltd,Central,45,707.48,31836.6,16325.31,Francisco Adams
ORD-4462703,01/22/2023,SKU-022,Food & Beverage Item SKU-022,Food & Beverage,Medina-Navarro,North,16,59.71,955.36,656.18,Karen Carlson
ORD-6853208,2023-10-28,SKU-023,Office Supplies Item SKU-023,office supplies,"Martin, Rose and Obrien",North,45,127.9,5755.5,2369.21,Bradley Thomas
ORD-1178532,12/22/2023,SKU-021,Furniture Item SKU-021,Furniture,Campbell-Clark,East,10,450.22,4502.2,2691.08,Zachary Velez
ORD-8569000,06/03/2023,SKU-032,Clothing Item SKU-032,clothing,Abbott-Munoz,South,42,122.64,5150.88,1952.82,Keith Lopez
ORD-8651242,11/15/2023,SKU-023,Office Supplies Item SKU-023,Office Supplies,"Watts, Robinson and Nguyen",Central,11,94.93,1044.23,496.4,Michael Simmons
ORD-8468968,01/06/2023,SKU-010,Food & Beverage Item SKU-010,Food & Beverage,"Walter, Edwards and Rios",West,29,66.79,1936.91,1257.71,Amy Park
ORD-9641104,08/23/2023,SKU-098,Office Supplies Item SKU-098,OFFICE SUPPLIES,"Wright, Garcia and Deleon",South,55,37.49,2061.95,1980.95,Daniel Hamilton
ORD-1167461,22/04/2023,SKU-010,Food & Beverage Item SKU-010,Food & Beverage,Burton Ltd,West,20,78.93,1578.6,991.35,James Dudley
ORD-4038296,2023-05-14,SKU-034,Furniture Item SKU-034,Furniture,"Burke, Martinez and Riggs",North,42,592.97,24904.74,11250.28,Zachary Park
ORD-2167378,2023-09-17,SKU-038,Office Supplies Item SKU-038,OFFICE SUPPLIES,"Ferrell, Rice and Maddox",North,7,107.71,753.97,344.62,Ernest Holden
ORD-3190350,02/12/2023,SKU-024,Furniture Item SKU-024,furniture,Gonzalez Group,North,27,407.24,10995.48,4714.65,Katelyn Bishop
ORD-5689318,07/05/2023,SKU-030,Office Supplies Item SKU-030,Office Supplies,Salazar-Ball,South,23,62.74,1443.02,784.24,Tara Rowland
ORD-3302963,2023-08-03,SKU-013,Electronics Item SKU-013,Electronics,"Evans, Stewart and Walton",North,14,510.53,7147.42,3308.36,Brandon Burns
ORD-9217358,03/08/2023,SKU-031,Clothing Item SKU-031,CLOTHING,"Brown, Valdez and Lucas",West,6,209.41,1256.46,387.83,Sandra Stevenson
ORD-1175074,2023-07-08,SKU-024,Furniture Item SKU-024,Furniture,Gray Group,East,40,308.13,12325.2,7008.88,Scott Martinez
ORD-8251085,26-Apr-2023,SKU-021,Furniture Item SKU-021,Furniture,Jones Inc,North,41,180.48,7399.68,4018.09,Connie Montgomery
ORD-1079503,02/18/2023,SKU-011,Office Supplies Item SKU-011,Office Supplies,Ramirez Group,North,31,44.71,1386.01,655.18,Mary Herman
ORD-7583389,26/08/2023,SKU-037,Electronics Item SKU-037,Electronics,Hill Inc,North,27,236.32,6380.64,4125.31,Danielle Estrada
ORD-8215975,06/15/2023,SKU-011,Office Supplies Item SKU-011,OFFICE SUPPLIES,,West,42,115.29,4842.18,2507.31,Donna Bishop
ORD-1358318,2023-07-17,SKU-031,Clothing Item SKU-031,Clothing,Wells Inc,West,42,247.28,10385.76,4761.65,Gavin Zhang
